 TX_COON_CRK               SWAT+ Jun 17  2020    MODULAR Rev 2020.60.4                                    
   jday   mon   day    yr   unit  gis_id  name                    flo_in          aqu_in         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm 
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm 
   366    12    31  1988      34      34  sdc34                0.1427E-02     0.1978E-03     0.1417E-02     0.4568E-01     0.1031E+02     0.4868E+02     0.5156E+01     0.0000E+00     0.2395E+01     0.2642E+02     0.1711E+02     0.0000E+00     0.4200E+01     0.3927E+00     0.2500E-01     0.2159E-02     0.1334E-01     0.0000E+00     0.1300E+02     0.1802E+01     0.1291E+02
   366    12    31  1988      35      35  sdc35                0.3929E-01     0.0000E+00     0.3964E-01     0.1257E+01     0.1143E+04     0.8081E+03     0.5713E+03     0.0000E+00     0.3418E+03     0.2044E+03     0.3229E+02     0.0000E+00     0.1543E+02     0.8690E+00     0.3993E-02     0.2965E-02     0.7443E-02     0.0000E+00     0.8797E+01     0.0000E+00     0.8876E+01
   366    12    31  1988      36      36  sdc36                0.1951E-02     0.8541E-04     0.1946E-02     0.6244E-01     0.3334E+02     0.6170E+02     0.1667E+02     0.0000E+00     0.5109E+01     0.3008E+02     0.1495E+02     0.0000E+00     0.3977E+01     0.3835E+00     0.2898E-01     0.5464E-02     0.2516E-01     0.0000E+00     0.2113E+02     0.9248E+00     0.2107E+02
   366    12    31  1988      37      37  sdc37                0.2610E-02     0.1760E-03     0.2608E-02     0.8353E-01     0.3236E+02     0.1973E+02     0.1618E+02     0.0000E+00     0.1374E+02     0.1125E+01     0.2427E+01     0.0000E+00     0.3994E+01     0.3803E+00     0.1100E-01     0.2748E-03     0.5566E-02     0.0000E+00     0.2725E+02     0.1838E+01     0.2723E+02
   366    12    31  1988      38      38  sdc38                0.3194E-02     0.3208E-03     0.3181E-02     0.1022E+00     0.2581E+02     0.1202E+03     0.1290E+02     0.0000E+00     0.5687E+01     0.7306E+02     0.3422E+02     0.0000E+00     0.4962E+01     0.4355E+00     0.1700E-01     0.3021E-02     0.1436E-01     0.0000E+00     0.1809E+02     0.1817E+01     0.1801E+02
   366    12    31  1988      39      39  sdc39                0.7598E-03     0.1217E-03     0.8065E-03     0.2431E-01     0.8823E+01     0.9652E+01     0.4411E+01     0.0000E+00     0.3158E+01     0.0000E+00     0.5240E+01     0.0000E+00     0.4862E+01     0.4280E+00     0.1700E-01     0.0000E+00     0.1359E-02     0.0000E+00     0.4522E+01     0.7240E+00     0.4800E+01
   366    12    31  1988      40      40  sdc40                0.4241E-01     0.0000E+00     0.4296E-01     0.1357E+01     0.8945E+03     0.5974E+03     0.4472E+03     0.0000E+00     0.2971E+03     0.1329E+03     0.1726E+02     0.0000E+00     0.1582E+02     0.8776E+00     0.1998E-02     0.1130E-02     0.2369E-02     0.0000E+00     0.8837E+01     0.0000E+00     0.8953E+01
   366    12    31  1988      41      41  sdc41                0.1073E-02     0.1232E-03     0.1066E-02     0.3433E-01     0.1221E+02     0.2156E+02     0.6106E+01     0.0000E+00     0.2552E+01     0.7316E-01     0.1538E+02     0.0000E+00     0.4573E+01     0.4120E+00     0.2100E-01     0.2677E-05     0.5592E-02     0.0000E+00     0.7622E+01     0.8754E+00     0.7575E+01
   366    12    31  1988      42      42  sdc42                0.1741E-02     0.1707E-03     0.1738E-02     0.5572E-01     0.1124E+02     0.7320E+02     0.5621E+01     0.0000E+00     0.2258E+01     0.2875E+02     0.3883E+02     0.0000E+00     0.4627E+01     0.4156E+00     0.2000E-01     0.7792E-03     0.1048E-01     0.0000E+00     0.1201E+02     0.1177E+01     0.1198E+02
   366    12    31  1988      43      43  sdc43                0.1459E-02     0.0000E+00     0.1455E-02     0.4668E-01     0.7162E+01     0.3559E+02     0.3581E+01     0.0000E+00     0.1673E+01     0.2208E+02     0.9926E+01     0.0000E+00     0.3869E+01     0.3751E+00     0.2399E-01     0.3505E-02     0.1444E-01     0.0000E+00     0.1681E+02     0.0000E+00     0.1676E+02
   366    12    31  1988      44      44  sdc44                0.1101E-02     0.0000E+00     0.1098E-02     0.3523E-01     0.1340E+02     0.6845E+01     0.6702E+01     0.0000E+00     0.6585E+01     0.1609E-01     0.1265E+00     0.0000E+00     0.3831E+01     0.3710E+00     0.7000E-02     0.4946E-05     0.3592E-03     0.0000E+00     0.1288E+02     0.0000E+00     0.1285E+02
   366    12    31  1988      45      45  sdc45                0.5595E-01     0.0000E+00     0.5611E-01     0.1791E+01     0.1303E+04     0.7299E+03     0.6515E+03     0.0000E+00     0.5732E+03     0.6915E+02     0.9204E+01     0.0000E+00     0.1696E+02     0.9165E+00     0.1994E-02     0.1529E-02     0.3371E-02     0.0000E+00     0.9575E+01     0.0000E+00     0.9603E+01
   366    12    31  1988      46      46  sdc46                0.1105E-02     0.0000E+00     0.1101E-02     0.3537E-01     0.1413E+02     0.2441E+02     0.7067E+01     0.0000E+00     0.3962E+01     0.1193E+02     0.5418E+01     0.0000E+00     0.3872E+01     0.3745E+00     0.2699E-01     0.2510E-02     0.1049E-01     0.0000E+00     0.1267E+02     0.0000E+00     0.1262E+02
   366    12    31  1988      47      47  sdc47                0.1548E-02     0.0000E+00     0.1544E-02     0.4953E-01     0.1059E+02     0.1775E+02     0.5296E+01     0.0000E+00     0.2976E+01     0.6746E+01     0.5709E+01     0.0000E+00     0.3955E+01     0.3780E+00     0.1800E-01     0.1066E-02     0.8417E-02     0.0000E+00     0.1665E+02     0.0000E+00     0.1661E+02
   366    12    31  1988      48      48  sdc48                0.6200E-02     0.0000E+00     0.6194E-02     0.1984E+00     0.1607E+03     0.2912E+03     0.8037E+02     0.0000E+00     0.1036E+02     0.1519E+03     0.5892E+02     0.0000E+00     0.6334E+01     0.5044E+00     0.9999E-02     0.2146E-02     0.9316E-02     0.0000E+00     0.1748E+02     0.0000E+00     0.1746E+02
   366    12    31  1988      49      49  sdc49                0.3694E-02     0.0000E+00     0.3700E-02     0.1182E+00     0.8180E+02     0.1592E+03     0.4090E+02     0.0000E+00     0.4580E+01     0.7819E+02     0.4013E+02     0.0000E+00     0.5948E+01     0.4862E+00     0.1700E-01     0.2416E-02     0.1353E-01     0.0000E+00     0.1249E+02     0.0000E+00     0.1251E+02
   366    12    31  1988      50      50  sdc50                0.2682E-02     0.0000E+00     0.2761E-02     0.8583E-01     0.1858E+02     0.1455E+03     0.9288E+01     0.0000E+00     0.3882E+01     0.6309E+02     0.7317E+02     0.0000E+00     0.5971E+01     0.4846E+00     0.1700E-01     0.7328E-03     0.9364E-02     0.0000E+00     0.8942E+01     0.0000E+00     0.9206E+01
   366    12    31  1988      51      51  sdc51                0.4537E-02     0.0000E+00     0.4543E-02     0.1452E+00     0.4754E+02     0.2776E+02     0.2377E+02     0.0000E+00     0.1978E+02     0.2202E+01     0.1789E+01     0.0000E+00     0.6128E+01     0.4933E+00     0.5000E-02     0.9471E-04     0.8548E-03     0.0000E+00     0.1399E+02     0.0000E+00     0.1401E+02
   366    12    31  1988      52      52  sdc52                0.4762E-02     0.0000E+00     0.4867E-02     0.1524E+00     0.1839E+03     0.1017E+03     0.9196E+02     0.0000E+00     0.8263E+02     0.1457E+01     0.8269E+01     0.0000E+00     0.6434E+01     0.5071E+00     0.5000E-02     0.1703E-04     0.1097E-02     0.0000E+00     0.1278E+02     0.0000E+00     0.1307E+02
   366    12    31  1988      53      53  sdc53                0.2792E-02     0.0000E+00     0.2880E-02     0.8933E-01     0.3678E+02     0.9942E+02     0.1839E+02     0.0000E+00     0.7175E+01     0.4808E+02     0.3295E+02     0.0000E+00     0.6374E+01     0.5054E+00     0.1300E-01     0.5522E-03     0.4266E-02     0.0000E+00     0.7709E+01     0.0000E+00     0.7954E+01
   366    12    31  1988      54      54  sdc54                0.2195E-02     0.0000E+00     0.2188E-02     0.7025E-01     0.1965E+02     0.5097E+02     0.9824E+01     0.0000E+00     0.4708E+01     0.2796E+02     0.1318E+02     0.0000E+00     0.4498E+01     0.4104E+00     0.1900E-01     0.2662E-02     0.1224E-01     0.0000E+00     0.1643E+02     0.0000E+00     0.1637E+02
   366    12    31  1988      55      55  sdc55                0.6102E-02     0.0000E+00     0.6114E-02     0.1953E+00     0.1766E+03     0.8973E+02     0.8829E+02     0.0000E+00     0.8685E+02     0.8574E+00     0.5826E+00     0.0000E+00     0.6650E+01     0.5182E+00     0.3000E-02     0.5220E-04     0.4071E-03     0.0000E+00     0.1491E+02     0.0000E+00     0.1494E+02
   366    12    31  1988      56      56  sdc56                0.9392E-01     0.0000E+00     0.9453E-01     0.3006E+01     0.1139E+04     0.5834E+03     0.5695E+03     0.0000E+00     0.5555E+03     0.0000E+00     0.1395E+02     0.0000E+00     0.1961E+02     0.9960E+00     0.1000E-02     0.0000E+00     0.1726E-02     0.0000E+00     0.1064E+02     0.0000E+00     0.1071E+02
   366    12    31  1988      57      57  sdc57                0.6429E-02     0.0000E+00     0.6446E-02     0.2057E+00     0.2060E+03     0.2334E+03     0.1030E+03     0.0000E+00     0.1770E+02     0.9846E+02     0.3195E+02     0.0000E+00     0.6874E+01     0.5313E+00     0.1200E-01     0.3043E-02     0.1138E-01     0.0000E+00     0.1438E+02     0.0000E+00     0.1442E+02
   366    12    31  1988      58      58  sdc58                0.3678E-02     0.0000E+00     0.3667E-02     0.1177E+00     0.1031E+03     0.1302E+03     0.5157E+02     0.0000E+00     0.1070E+02     0.5059E+02     0.2799E+02     0.0000E+00     0.5243E+01     0.4493E+00     0.1500E-01     0.2140E-02     0.1234E-01     0.0000E+00     0.1783E+02     0.0000E+00     0.1778E+02
   366    12    31  1988      59      59  sdc59                0.5959E-02     0.0000E+00     0.5986E-02     0.1907E+00     0.1927E+03     0.3503E+03     0.9635E+02     0.0000E+00     0.7599E+01     0.1857E+03     0.6826E+02     0.0000E+00     0.6613E+01     0.5186E+00     0.1300E-01     0.2947E-02     0.1232E-01     0.0000E+00     0.1491E+02     0.0000E+00     0.1497E+02
   366    12    31  1988      60      60  sdc60                0.1160E+00     0.0000E+00     0.1166E+00     0.3711E+01     0.1129E+04     0.5771E+03     0.5644E+03     0.0000E+00     0.5518E+03     0.0000E+00     0.1267E+02     0.0000E+00     0.2085E+02     0.1033E+01     0.1000E-02     0.0000E+00     0.2186E-02     0.0000E+00     0.1104E+02     0.0000E+00     0.1110E+02
   366    12    31  1988      61      61  sdc61                0.1021E-01     0.0000E+00     0.1024E-01     0.3266E+00     0.3687E+03     0.2459E+03     0.1843E+03     0.0000E+00     0.1228E+03     0.5050E+02     0.1102E+02     0.0000E+00     0.8708E+01     0.6126E+00     0.5996E-02     0.1556E-02     0.4315E-02     0.0000E+00     0.1162E+02     0.0000E+00     0.1166E+02
   366    12    31  1988      62      62  sdc62                0.4317E-02     0.0000E+00     0.4309E-02     0.1382E+00     0.1284E+03     0.1359E+03     0.6419E+02     0.0000E+00     0.1327E+02     0.4240E+02     0.2926E+02     0.0000E+00     0.5872E+01     0.4817E+00     0.1200E-01     0.1264E-02     0.9495E-02     0.0000E+00     0.1510E+02     0.0000E+00     0.1507E+02
   366    12    31  1988      63      63  sdc63                0.8598E-02     0.0000E+00     0.8649E-02     0.2751E+00     0.1169E+03     0.8587E+02     0.5846E+02     0.0000E+00     0.4143E+02     0.1562E+02     0.1180E+02     0.0000E+00     0.7859E+01     0.5740E+00     0.4999E-02     0.2832E-03     0.2620E-02     0.0000E+00     0.1308E+02     0.0000E+00     0.1316E+02
   366    12    31  1988      64      64  sdc64                0.1200E+00     0.0000E+00     0.1216E+00     0.3841E+01     0.6739E+03     0.3673E+03     0.3370E+03     0.0000E+00     0.3066E+03     0.0000E+00     0.3035E+02     0.0000E+00     0.2108E+02     0.1040E+01     0.1000E-02     0.0000E+00     0.2269E-02     0.0000E+00     0.1107E+02     0.0000E+00     0.1122E+02
   366    12    31  1988      65      65  sdc65                0.1249E-01     0.0000E+00     0.1264E-01     0.3997E+00     0.3187E+03     0.4498E+03     0.1593E+03     0.0000E+00     0.3170E+02     0.2332E+03     0.5725E+02     0.0000E+00     0.9512E+01     0.6469E+00     0.6998E-02     0.2223E-02     0.7169E-02     0.0000E+00     0.1107E+02     0.0000E+00     0.1120E+02
   366    12    31  1988      66      66  sdc66                0.4115E-02     0.0000E+00     0.4114E-02     0.1317E+00     0.1035E+03     0.5426E+02     0.5174E+02     0.0000E+00     0.4921E+02     0.1449E+01     0.1074E+01     0.0000E+00     0.6251E+01     0.4989E+00     0.7996E-02     0.2617E-03     0.2174E-02     0.0000E+00     0.1200E+02     0.0000E+00     0.1200E+02
   366    12    31  1988      67      67  sdc67                0.5806E-02     0.0000E+00     0.6095E-02     0.1858E+00     0.3879E+03     0.2376E+03     0.1940E+03     0.0000E+00     0.1679E+03     0.2138E+02     0.2222E+02     0.0000E+00     0.7227E+01     0.5446E+00     0.6000E-02     0.1925E-03     0.2373E-02     0.0000E+00     0.1121E+02     0.0000E+00     0.1177E+02
   366    12    31  1988      68      68  sdc68                0.1238E+00     0.0000E+00     0.1241E+00     0.3961E+01     0.4620E+03     0.2373E+03     0.2310E+03     0.0000E+00     0.2247E+03     0.0000E+00     0.6254E+01     0.0000E+00     0.2121E+02     0.1044E+01     0.1000E-02     0.0000E+00     0.1947E-02     0.0000E+00     0.1121E+02     0.0000E+00     0.1124E+02
