 lrew                      SWAT+ Jun 17  2020    MODULAR Rev 2020.60.4                                    
   jday   mon   day    yr   unit  gis_id  name                    flo_in          aqu_in         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm 
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm 
   366    12    31  1976      57      57  cha57                0.7741E-02     0.1625E-03     0.7826E-02     0.2477E+00     0.2281E+03     0.4255E+03     0.1141E+03     0.0000E+00     0.1424E+02     0.2158E+03     0.6019E+02     0.3553E+02     0.3886E+01     0.4468E+00     0.4929E-02     0.8732E-02     0.1899E-01     0.4726E-01     0.9903E+02     0.2079E+01     0.1001E+03
   366    12    31  1976      58      58  cha58                0.3917E-02     0.8392E-04     0.3982E-02     0.1253E+00     0.2314E+01     0.2478E+03     0.1157E+01     0.0000E+00     0.1096E-02     0.1835E+03     0.4869E+02     0.1447E+02     0.3500E+01     0.4100E+00     0.7937E-02     0.8745E-02     0.1777E-01     0.2152E-01     0.6715E+02     0.1439E+01     0.6826E+02
   366    12    31  1976      59      59  cha59                0.3066E-02     0.1543E-03     0.3130E-02     0.9812E-01     0.1446E+01     0.1073E+03     0.7228E+00     0.0000E+00     0.1550E-02     0.7390E+02     0.1933E+02     0.1332E+02     0.3120E+01     0.3552E+00     0.4970E-02     0.4037E-02     0.8211E-02     0.2719E-01     0.6809E+02     0.3427E+01     0.6951E+02
   366    12    31  1976      60      60  cha60                0.5745E-02     0.3720E-03     0.5998E-02     0.1838E+00     0.3303E+01     0.2280E+03     0.1652E+01     0.0000E+00     0.7916E-02     0.1561E+03     0.4711E+02     0.2306E+02     0.4340E+01     0.4273E+00     0.2987E-02     0.2611E-02     0.7245E-02     0.2945E-01     0.4988E+02     0.3229E+01     0.5207E+02
   366    12    31  1976      61      61  cha61                0.1974E-02     0.9390E-05     0.2003E-02     0.6318E-01     0.1150E+01     0.1954E+02     0.5750E+00     0.0000E+00     0.6925E-02     0.6982E+01     0.3479E+01     0.8505E+01     0.2908E+01     0.3236E+00     0.2970E-02     0.1049E-02     0.4214E-02     0.2097E-01     0.5289E+02     0.2515E+00     0.5365E+02
   366    12    31  1976      62      62  cha62                0.4300E-03     0.3843E-04     0.4570E-03     0.1376E-01     0.2969E+00     0.8575E+01     0.1485E+00     0.0000E+00     0.6372E-03     0.4793E+01     0.2215E+01     0.1418E+01     0.2460E+01     0.2899E+00     0.5985E-02     0.6934E-03     0.2426E-02     0.4593E-02     0.1817E+02     0.1624E+01     0.1932E+02
   366    12    31  1976      63      63  cha63                0.1348E-02     0.6478E-04     0.1377E-02     0.4313E-01     0.9736E+00     0.2052E+02     0.4868E+00     0.0000E+00     0.3844E-02     0.1089E+02     0.4638E+01     0.4508E+01     0.2684E+01     0.3087E+00     0.3981E-02     0.1213E-02     0.4000E-02     0.1255E-01     0.4481E+02     0.2154E+01     0.4577E+02
   366    12    31  1976      64      64  cha64                0.5278E+00     0.3901E-04     0.5278E+00     0.1689E+02     0.2967E+04     0.1783E+04     0.1483E+04     0.0000E+00     0.1184E+04     0.0000E+00     0.6987E+02     0.2295E+03     0.2087E+02     0.1020E+01     0.1000E-02     0.0000E+00     0.5157E-01     0.2434E-01     0.5320E+02     0.3932E-02     0.5320E+02
   366    12    31  1976      65      65  cha65                0.2195E-01     0.8564E-03     0.2218E-01     0.7023E+00     0.7042E+03     0.7984E+03     0.3521E+03     0.0000E+00     0.8331E+02     0.2782E+03     0.9287E+02     0.7519E+02     0.5920E+01     0.5113E+00     0.1984E-02     0.4092E-02     0.1409E-01     0.5645E-01     0.7881E+02     0.3075E+01     0.7966E+02
   366    12    31  1976      66      66  cha66                0.2044E-02     0.1218E-03     0.2085E-02     0.6542E-01     0.3377E+00     0.4413E+02     0.1688E+00     0.0000E+00     0.5800E-03     0.2661E+02     0.1122E+02     0.6135E+01     0.2867E+01     0.3294E+00     0.4967E-02     0.2381E-02     0.7853E-02     0.1491E-01     0.5891E+02     0.3511E+01     0.6008E+02
   366    12    31  1976      67      67  cha67                0.3845E-02     0.1291E-03     0.3919E-02     0.1230E+00     0.2678E+01     0.1633E+03     0.1339E+01     0.0000E+00     0.1336E-02     0.1174E+03     0.2865E+02     0.1593E+02     0.3523E+01     0.3933E+00     0.5957E-02     0.5707E-02     0.1100E-01     0.2582E-01     0.6116E+02     0.2053E+01     0.6233E+02
   366    12    31  1976      68      68  cha68                0.2392E-02     0.7307E-04     0.2462E-02     0.7653E-01     0.1874E+01     0.6041E+02     0.9369E+00     0.0000E+00     0.3220E-02     0.3685E+02     0.1504E+02     0.7575E+01     0.3158E+01     0.3441E+00     0.3985E-02     0.1796E-02     0.6039E-02     0.1606E-01     0.5097E+02     0.1557E+01     0.5247E+02
   366    12    31  1976      69      69  cha69                0.3499E-02     0.1678E-03     0.3581E-02     0.1120E+00     0.2546E+01     0.9189E+02     0.1273E+01     0.0000E+00     0.2452E-02     0.5759E+02     0.1800E+02     0.1502E+02     0.3604E+01     0.3734E+00     0.3981E-02     0.2818E-02     0.7526E-02     0.2502E-01     0.5062E+02     0.2428E+01     0.5181E+02
   366    12    31  1976      70      70  cha70                0.2439E-02     0.2438E-03     0.2516E-02     0.7806E-01     0.1337E+01     0.8728E+02     0.6683E+00     0.0000E+00     0.2276E-04     0.6109E+02     0.1802E+02     0.7503E+01     0.3474E+01     0.3643E+00     0.4985E-02     0.2764E-02     0.6861E-02     0.1311E-01     0.3899E+02     0.3898E+01     0.4022E+02
   366    12    31  1976      71      71  cha71                0.1151E-02     0.7631E-05     0.1163E-02     0.3685E-01     0.9384E+00     0.1667E+02     0.4692E+00     0.0000E+00     0.7906E-03     0.9059E+01     0.3435E+01     0.3709E+01     0.2547E+01     0.3166E+00     0.6870E-02     0.2626E-02     0.7227E-02     0.1101E-01     0.4708E+02     0.3120E+00     0.4756E+02
