 ceap_07120002             SWAT+ Jun 17  2020    MODULAR Rev 2020.60.4                                    
   jday   mon   day    yr   unit  gis_id  name                    flo_in          aqu_in         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm 
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm 
   365    12    31  2003      40       1  main_40              0.1778E-02     0.7840E-06     0.2528E-02     0.5690E-01     0.9702E+02     0.2134E+04     0.4851E+02     0.0000E+00     0.2594E+01     0.1912E+04     0.6295E+02     0.1110E+03     0.1003E+02     0.7009E+00     0.1600E-02     0.6249E-02     0.2096E-02     0.3633E-01     0.1352E+03     0.5961E-01     0.1922E+03
   365    12    31  2003      41       1  main_41              0.2234E-02     0.1086E-05     0.4174E-02     0.7150E-01     0.9201E+02     0.3693E+04     0.4601E+02     0.0000E+00     0.2428E+01     0.3347E+04     0.8637E+02     0.2134E+03     0.1271E+02     0.7894E+00     0.1571E-02     0.5639E-02     0.1643E-02     0.4824E-01     0.1766E+03     0.8581E-01     0.3300E+03
   365    12    31  2003      42       1  main_42              0.7244E-02     0.2262E-05     0.1828E-01     0.2318E+00     0.2338E+04     0.2965E+05     0.1169E+04     0.0000E+00     0.8927E+02     0.2684E+05     0.6714E+03     0.9651E+03     0.2063E+02     0.1068E+01     0.1260E-02     0.9143E-02     0.3103E-02     0.9927E-01     0.2745E+03     0.8569E-01     0.6928E+03
   365    12    31  2003      43       1  main_43              0.2554E-02     0.1266E-05     0.6175E-02     0.8173E-01     0.1167E+03     0.1049E+05     0.5835E+02     0.0000E+00     0.1776E+01     0.9932E+04     0.3451E+03     0.1579E+03     0.1106E+02     0.7474E+00     0.1628E-02     0.8737E-02     0.3165E-02     0.4337E-01     0.1473E+03     0.7303E-01     0.3561E+03
   365    12    31  2003      44       1  main_44              0.1743E-01     0.1080E-05     0.1885E-01     0.5577E+00     0.2071E+05     0.1424E+05     0.1035E+05     0.0000E+00     0.7903E+04     0.0000E+00     0.5880E+03     0.3295E+04     0.2260E+02     0.1084E+01     0.1000E-02     0.0000E+00     0.4306E-02     0.3071E+00     0.1387E+04     0.8593E-01     0.1500E+04
   365    12    31  2003      45       1  main_45              0.3941E-02     0.1467E-05     0.5525E-02     0.1261E+00     0.1057E+03     0.4918E+04     0.5284E+02     0.0000E+00     0.2265E+01     0.4477E+04     0.1107E+03     0.2769E+03     0.1099E+02     0.7264E+00     0.1034E-02     0.6833E-02     0.1781E-02     0.7792E-01     0.2307E+03     0.8588E-01     0.3235E+03
   365    12    31  2003      46       1  main_46              0.1335E-02     0.1006E-05     0.3117E-02     0.4272E-01     0.6646E+02     0.2009E+04     0.3323E+02     0.0000E+00     0.2010E+01     0.1834E+04     0.5916E+02     0.8228E+02     0.1020E+02     0.6904E+00     0.1219E-02     0.3376E-02     0.1146E-02     0.2675E-01     0.9669E+02     0.7285E-01     0.2257E+03
   365    12    31  2003      47       1  main_47              0.1934E-02     0.1853E-05     0.8982E-02     0.6189E-01     0.6377E+02     0.8785E+04     0.3188E+02     0.0000E+00     0.2109E+01     0.8404E+04     0.2056E+03     0.1441E+03     0.1471E+02     0.8638E+00     0.1460E-02     0.3768E-02     0.1121E-02     0.2614E-01     0.7644E+02     0.7323E-01     0.3550E+03
   365    12    31  2003      48       1  main_48              0.7757E-01     0.8055E-05     0.8174E-01     0.2482E+01     0.1235E+06     0.8519E+05     0.6173E+05     0.0000E+00     0.3106E+05     0.0000E+00     0.5920E+04     0.1754E+05     0.3518E+02     0.1416E+01     0.1000E-02     0.0000E+00     0.1442E-01     0.8037E+00     0.1965E+04     0.2041E+00     0.2071E+04
   365    12    31  2003      49       1  main_49              0.2609E-02     0.1208E-05     0.4917E-02     0.8349E-01     0.7804E+02     0.5647E+04     0.3902E+02     0.0000E+00     0.1914E+01     0.5316E+04     0.1533E+03     0.1391E+03     0.1026E+02     0.7084E+00     0.1316E-02     0.5727E-02     0.1706E-02     0.4403E-01     0.1858E+03     0.8605E-01     0.3502E+03
