 ceap_07120002             SWAT+ Jun 17  2020    MODULAR Rev 2020.60.4                                    
                                                                            --YIELD (kg/ha)--
  jday   mon   day    yr    unit PLANTNM                         MASS          C           N           P
   365    12    31  2003   17625    corn                     8175.164    3678.823     143.065      20.438
   365    12    31  2003   17626    soyb                     3614.537    1626.541      76.227      27.832
   365    12    31  2003   17626    corn                    11574.791    5208.656     202.559      28.937
   365    12    31  2003   17627    corn                    11690.912    5260.910     204.591      29.227
   365    12    31  2003   17627    soyb                     2453.986    1104.294      91.276      18.896
   365    12    31  2003   17628    corn                    11822.786    5320.254     206.899      29.557
   365    12    31  2003   17628    soyb                     2099.934     944.970      78.147      16.169
   365    12    31  2003   17629    corn                    14731.088    6628.989     257.794      36.828
   365    12    31  2003   17629    soyb                     2325.414    1046.436      87.578      17.906
   365    12    31  2003   17630    corn                    14895.241    6702.858     260.667      37.238
   365    12    31  2003   17630    soyb                     2344.008    1054.804      87.772      18.049
   365    12    31  2003   17631    corn                    14213.547    6396.096     248.737      35.534
   365    12    31  2003   17631    soyb                     2236.072    1006.232      85.445      17.218
   365    12    31  2003   17632    corn                    13533.789    6090.205     236.841      33.834
   365    12    31  2003   17632    soyb                     2387.428    1074.343      89.633      18.383
   365    12    31  2003   17633    corn                    12520.863    5634.389     219.115      31.302
   365    12    31  2003   17633    soyb                     2132.556     959.650      83.735      16.421
   365    12    31  2003   17634    soyb                     3722.353    1675.059     130.548      28.662
   365    12    31  2003   17634    corn                     8191.543    3686.194     143.352      20.479
   365    12    31  2003   17635    soyb                     3955.754    1780.089     116.672      30.459
   365    12    31  2003   17635    corn                     8557.262    3850.768     149.752      21.393
   365    12    31  2003   17636    soyb                     3140.681    1413.306      82.325      24.183
   365    12    31  2003   17636    corn                     9017.882    4058.046     157.813      22.545
   365    12    31  2003   17637    soyb                     3052.524    1373.636     104.714      23.504
   365    12    31  2003   17637    corn                     7818.673    3518.403     136.827      19.547
   365    12    31  2003   17638    soyb                     3418.218    1538.198     123.752      26.320
   365    12    31  2003   17638    corn                     8162.053    3672.924     142.836      20.405
   365    12    31  2003   17639    soyb                     3418.950    1538.527     127.829      26.326
   365    12    31  2003   17639    corn                     7875.518    3543.983     137.822      19.689
   365    12    31  2003   17640    soyb                     3722.403    1675.081     130.620      28.663
   365    12    31  2003   17640    corn                     8191.585    3686.213     143.353      20.479
   365    12    31  2003   17641    soyb                     3722.570    1675.157     130.596      28.664
   365    12    31  2003   17641    corn                     8191.733    3686.280     143.355      20.479
   365    12    31  2003   17642    soyb                     3865.133    1739.310     121.820      29.762
   365    12    31  2003   17642    corn                     8525.510    3836.479     149.196      21.314
   365    12    31  2003   17643    soyb                     3419.086    1538.589     127.575      26.327
   365    12    31  2003   17643    corn                     7875.518    3543.983     137.822      19.689
   365    12    31  2003   17644    corn                    12604.775    5672.149     220.584      31.512
   365    12    31  2003   17644    soyb                     2108.883     948.997      81.013      16.238
   365    12    31  2003   17645    corn                    14320.211    6444.095     250.604      35.801
   365    12    31  2003   17645    soyb                     3132.033    1409.415     116.308      24.117
   365    12    31  2003   17646    corn                    14231.896    6404.354     249.058      35.580
   365    12    31  2003   17646    soyb                     3131.846    1409.331     116.300      24.115
   365    12    31  2003   17647    corn                    10340.742    4653.334     180.963      25.852
   365    12    31  2003   17647    soyb                     2262.858    1018.286      86.588      17.424
   365    12    31  2003   17648    corn                    10343.994    4654.797     181.020      25.860
   365    12    31  2003   17648    soyb                     2262.742    1018.234      86.589      17.423
   365    12    31  2003   17649    corn                    13964.420    6283.989     244.377      34.911
   365    12    31  2003   17649    soyb                     3141.171    1413.527      67.046      24.187
   365    12    31  2003   17650    corn                    11274.474    5073.513     197.303      28.186
   365    12    31  2003   17650    soyb                     2670.111    1201.550      70.092      20.560
   365    12    31  2003   17651    corn                    10970.727    4936.827     191.988      27.427
   365    12    31  2003   17652    corn                    12604.862    5672.188     220.585      31.512
   365    12    31  2003   17652    soyb                     2108.888     949.000      81.014      16.238
   365    12    31  2003   17653    corn                    12599.863    5669.939     220.498      31.500
   365    12    31  2003   17654    soyb                     4000.185    1800.083     123.007      30.801
   365    12    31  2003   17654    corn                     8689.992    3910.496     152.075      21.725
   365    12    31  2003   17655    soyb                     3999.782    1799.902     122.984      30.798
   365    12    31  2003   17655    corn                     8689.959    3910.481     152.074      21.725
   365    12    31  2003   17656    soyb                     3722.512    1675.130     130.646      28.663
   365    12    31  2003   17656    corn                     8191.683    3686.257     143.354      20.479
   365    12    31  2003   17657    soyb                     3630.093    1633.542     162.824      27.952
   365    12    31  2003   17657    corn                     8745.445    3935.450     153.045      21.864
   365    12    31  2003   17658    soyb                     3384.598    1523.069     126.884      26.061
   365    12    31  2003   17658    corn                     7875.108    3543.799     137.814      19.688
   365    12    31  2003   17659    soyb                     3648.744    1641.935     124.074      28.095
   365    12    31  2003   17659    corn                     8242.058    3708.926     144.236      20.605
   365    12    31  2003   17660    soyb                     3746.583    1685.962     134.890      28.849
   365    12    31  2003   17660    corn                     8219.997    3698.999     143.850      20.550
   365    12    31  2003   17661    soyb                     3147.833    1416.525      82.379      24.238
   365    12    31  2003   17661    corn                     9028.229    4062.703     157.994      22.571
   365    12    31  2003   17662    soyb                     3722.585    1675.163     130.687      28.664
   365    12    31  2003   17662    corn                     8191.747    3686.286     143.356      20.479
   365    12    31  2003   17663    corn                    13845.957    6230.681     242.304      34.615
   365    12    31  2003   17663    wwht                     3606.844    1623.080      90.171       7.935
   365    12    31  2003   17663    soyb                     1702.873     766.293      87.646      13.112
   365    12    31  2003   17664    corn                    12623.461    5680.558     220.911      31.559
   365    12    31  2003   17664    soyb                     2368.693    1065.912      88.960      18.239
   365    12    31  2003   17665    soyb                     3100.015    1395.007      38.577      23.870
   365    12    31  2003   17666    soyb                     3233.593    1455.117      38.716      24.899
   365    12    31  2003   17666    corn                     9830.069    4423.531     172.026      24.575
   365    12    31  2003   17667    soyb                     3648.811    1641.965     124.123      28.096
   365    12    31  2003   17667    corn                     8242.072    3708.932     144.236      20.605
   365    12    31  2003   17668    corn                    12456.227    5605.302     217.984      31.141
   365    12    31  2003   17668    soyb                     2226.487    1001.919      85.834      17.144
   365    12    31  2003   17669    corn                    11629.688    5233.360     203.520      29.074
   365    12    31  2003   17669    soyb                     2120.703     954.316      83.219      16.329
   365    12    31  2003   17670    corn                    13540.135    6093.061     236.952      33.850
   365    12    31  2003   17670    soyb                     2224.858    1001.186      86.003      17.131
   365    12    31  2003   17671    corn                    12915.033    5811.765     226.013      32.288
   365    12    31  2003   17671    soyb                     2233.387    1005.024      86.780      17.197
   365    12    31  2003   17672    corn                    12521.141    5634.513     219.120      31.303
   365    12    31  2003   17672    soyb                     2132.557     959.651      83.735      16.421
   365    12    31  2003   17673    corn                    14026.691    6312.011     245.467      35.067
   365    12    31  2003   17673    soyb                     2229.650    1003.342      86.003      17.168
   365    12    31  2003   17674    corn                    12464.176    5608.879     218.123      31.160
   365    12    31  2003   17674    soyb                     2121.128     954.508      82.094      16.333
   365    12    31  2003   17675    corn                    14026.236    6311.806     245.459      35.066
   365    12    31  2003   17675    soyb                     2229.639    1003.338      86.003      17.168
   365    12    31  2003   17676    corn                    11275.509    5073.979     197.321      28.189
   365    12    31  2003   17677    corn                    12683.085    5707.388     221.954      31.708
   365    12    31  2003   17677    soyb                     2131.199     959.040      82.592      16.410
   365    12    31  2003   17678    corn                    14321.393    6444.626     250.624      35.803
   365    12    31  2003   17678    soyb                     2239.965    1007.984      83.733      17.248
   365    12    31  2003   17679    corn                    14321.221    6444.549     250.621      35.803
   365    12    31  2003   17679    soyb                     2239.964    1007.984      83.733      17.248
   365    12    31  2003   17680    corn                    14321.162    6444.523     250.620      35.803
   365    12    31  2003   17680    soyb                     2239.964    1007.984      83.733      17.248
   365    12    31  2003   17681    corn                    13993.860    6297.237     244.893      34.985
   365    12    31  2003   17681    soyb                     2239.261    1007.668      86.780      17.242
   365    12    31  2003   17682    corn                    12523.433    5635.544     219.160      31.309
   365    12    31  2003   17682    soyb                     2363.200    1063.440      61.392      18.197
   365    12    31  2003   17683    corn                    12689.934    5710.470     222.074      31.725
   365    12    31  2003   17684    corn                    15225.965    6851.684     266.454      38.065
   365    12    31  2003   17684    soyb                     2371.969    1067.386      90.515      18.264
   365    12    31  2003   17685    corn                    14454.395    6504.478     252.952      36.136
   365    12    31  2003   17685    soyb                     2625.241    1181.359     101.309      20.214
   365    12    31  2003   17686    corn                    15154.041    6819.318     265.196      37.885
   365    12    31  2003   17686    soyb                     2708.334    1218.750     102.943      20.854
   365    12    31  2003   17687    pota                        0.000       0.000       0.000       0.000
   365    12    31  2003   17688    soyb                     2547.704    1146.467     168.162      19.617
   365    12    31  2003   17688    pota                        0.000       0.000       0.000       0.000
   365    12    31  2003   17688    wbar                        0.000       0.000       0.000       0.000
   365    12    31  2003   17689    soyb                     2019.928     908.968     122.331      15.553
   365    12    31  2003   17689    pota                        0.000       0.000       0.000       0.000
   365    12    31  2003   17689    wbar                        0.000       0.000       0.000       0.000
   365    12    31  2003   17690    soyb                     1907.663     858.448     112.509      14.689
   365    12    31  2003   17690    pota                        0.000       0.000       0.000       0.000
   365    12    31  2003   17690    wbar                        0.000       0.000       0.000       0.000
   365    12    31  2003   17691    corn                    13866.260    6239.816     242.660      34.666
   365    12    31  2003   17691    soyb                     2235.152    1005.818      83.733      17.211
   365    12    31  2003   17692    corn                    12425.557    5591.500     217.447      31.064
   365    12    31  2003   17693    soyb                     3418.154    1538.169     123.749      26.320
   365    12    31  2003   17693    corn                     8161.981    3672.892     142.835      20.405
   365    12    31  2003   17694    soyb                     3714.225    1671.401      95.138      28.600
   365    12    31  2003   17694    corn                     8203.055    3691.375     143.553      20.508
   365    12    31  2003   17695    soyb                     3714.340    1671.453      95.173      28.600
   365    12    31  2003   17695    corn                     8203.075    3691.384     143.554      20.508
   365    12    31  2003   17696    soyb                     4040.061    1818.027     173.363      31.108
   365    12    31  2003   17696    corn                     9663.977    4348.790     169.120      24.160
   365    12    31  2003   17697    soyb                     3714.251    1671.413      95.159      28.600
   365    12    31  2003   17697    corn                     8203.060    3691.377     143.554      20.508
   365    12    31  2003   17698    soyb                     3630.100    1633.545     162.832      27.952
   365    12    31  2003   17698    corn                     8745.445    3935.450     153.045      21.864
   365    12    31  2003   17699    soyb                     3722.442    1675.099     130.627      28.663
   365    12    31  2003   17699    corn                     8191.621    3686.229     143.353      20.479
   365    12    31  2003   17700    soyb                     3966.347    1784.856      98.773      30.541
   365    12    31  2003   17700    corn                     8512.761    3830.742     148.973      21.282
   365    12    31  2003   17701    soyb                     3393.521    1527.085     109.067      26.130
   365    12    31  2003   17701    corn                     8175.111    3678.800     143.064      20.438
   365    12    31  2003   17702    soyb                     3714.312    1671.440      95.114      28.600
   365    12    31  2003   17702    corn                     8203.070    3691.381     143.554      20.508
   365    12    31  2003   17703    corn                    12137.105    5461.697     212.399      30.343
   365    12    31  2003   17703    soyb                     2482.423    1117.090      92.186      19.115
   365    12    31  2003   17704    corn                    12712.707    5720.718     222.472      31.782
   365    12    31  2003   17704    soyb                     2222.181     999.981      85.837      17.111
   365    12    31  2003   17705    corn                    12175.701    5479.065     213.075      30.439
   365    12    31  2003   17705    soyb                     2482.815    1117.267      92.193      19.118
   365    12    31  2003   17706    corn                    14022.416    6310.087     245.392      35.056
   365    12    31  2003   17706    soyb                     2239.966    1007.985      86.217      17.248
   365    12    31  2003   17707    corn                    13029.246    5863.160     228.012      32.573
   365    12    31  2003   17707    soyb                     2228.514    1002.831      82.902      17.160
   365    12    31  2003   17708    corn                    14435.498    6495.974     252.621      36.089
   365    12    31  2003   17708    soyb                     2327.393    1047.327      88.736      17.921
   365    12    31  2003   17709    corn                    12699.118    5714.604     222.235      31.748
   365    12    31  2003   17709    soyb                     2128.385     957.773      82.632      16.389
   365    12    31  2003   17710    corn                    12278.227    5525.202     214.869      30.696
   365    12    31  2003   17710    soyb                     2113.386     951.024      80.577      16.273
   365    12    31  2003   17711    corn                    13785.588    6203.515     241.248      34.464
   365    12    31  2003   17711    soyb                     2235.127    1005.807      83.732      17.210
   365    12    31  2003   17712    corn                    13866.260    6239.816     242.660      34.666
   365    12    31  2003   17712    soyb                     2235.153    1005.819      83.733      17.211
   365    12    31  2003   17713    soyb                     4002.697    1801.213     135.934      30.821
   365    12    31  2003   17713    corn                     8584.665    3863.099     150.232      21.462
   365    12    31  2003   17714    soyb                     3323.446    1495.551     108.066      25.591
   365    12    31  2003   17714    corn                     7845.313    3530.391     137.293      19.613
   365    12    31  2003   17715    soyb                     4136.220    1861.299     175.415      31.849
   365    12    31  2003   17715    corn                    10570.361    4756.663     184.981      26.426
   365    12    31  2003   17716    soyb                     3630.154    1633.569     162.800      27.952
   365    12    31  2003   17716    corn                     8745.445    3935.450     153.045      21.864
   365    12    31  2003   17717    soyb                     3714.285    1671.428      95.162      28.600
   365    12    31  2003   17717    corn                     8203.065    3691.379     143.554      20.508
   365    12    31  2003   17718    soyb                     4055.407    1824.933     173.442      31.227
   365    12    31  2003   17718    corn                     9664.067    4348.830     169.121      24.160
   365    12    31  2003   17719    soyb                     3595.034    1617.765      93.441      27.682
   365    12    31  2003   17719    corn                     8201.265    3690.569     143.522      20.503
   365    12    31  2003   17720    soyb                     3648.689    1641.910     124.147      28.095
   365    12    31  2003   17720    corn                     8242.046    3708.921     144.236      20.605
   365    12    31  2003   17721    soyb                     3721.656    1674.745     134.333      28.657
   365    12    31  2003   17721    corn                     8219.878    3698.945     143.848      20.550
   365    12    31  2003   17722    corn                    11241.082    5058.486     196.719      28.103
   365    12    31  2003   17723    corn                    13795.443    6207.949     241.420      34.489
   365    12    31  2003   17723    wwht                     3370.863    1516.888      84.272       7.416
   365    12    31  2003   17723    soyb                     1121.527     504.687      63.191       8.636
   365    12    31  2003   17724    corn                    12463.852    5608.733     218.117      31.160
   365    12    31  2003   17724    soyb                     2121.125     954.506      82.094      16.333
   365    12    31  2003   17725    corn                    12116.082    5452.236     212.031      30.290
   365    12    31  2003   17725    soyb                     2090.369     940.666      77.867      16.096
   365    12    31  2003   17726    corn                    13548.105    6096.647     237.092      33.870
   365    12    31  2003   17726    soyb                     2234.446    1005.501      86.780      17.205
   365    12    31  2003   17727    corn                    12520.794    5634.357     219.114      31.302
   365    12    31  2003   17727    soyb                     2132.556     959.650      83.735      16.421
   365    12    31  2003   17728    csil                    14129.785    6358.403     197.817      22.608
   365    12    31  2003   17728    soyb                     2159.928     971.968      97.092      16.631
   365    12    31  2003   17729    corn                    12258.719    5516.423     214.528      30.647
   365    12    31  2003   17729    soyb                     2123.060     955.377      82.551      16.348
   365    12    31  2003   17730    soyb                     3714.232    1671.405      95.096      28.600
   365    12    31  2003   17730    corn                     8203.056    3691.375     143.553      20.508
   365    12    31  2003   17731    soyb                     3630.155    1633.570     162.773      27.952
   365    12    31  2003   17731    corn                     8745.445    3935.450     153.045      21.864
   365    12    31  2003   17732    soyb                     3052.678    1373.705     104.466      23.506
   365    12    31  2003   17732    corn                     7818.699    3518.415     136.827      19.547
   365    12    31  2003   17733    soyb                     3223.389    1450.525     164.815      24.820
   365    12    31  2003   17734    soyb                     2950.151    1327.568     112.631      22.716
   365    12    31  2003   17734    corn                     7865.365    3539.414     137.644      19.663
   365    12    31  2003   17735    soyb                     3255.875    1465.144     141.224      25.070
   365    12    31  2003   17735    corn                     7876.854    3544.584     137.845      19.692
   365    12    31  2003   17736    soyb                     3319.445    1493.750     118.261      25.560
   365    12    31  2003   17736    corn                     8222.930    3700.318     143.901      20.557
   365    12    31  2003   17737    soyb                     4016.217    1807.298      99.129      30.925
   365    12    31  2003   17737    corn                     8558.509    3851.329     149.774      21.396
   365    12    31  2003   17738    soyb                     3649.603    1642.321     112.502      28.102
   365    12    31  2003   17738    corn                     8185.438    3683.447     143.245      20.464
   365    12    31  2003   17739    corn                    13020.771    5859.347     227.863      32.552
   365    12    31  2003   17739    soyb                     2307.129    1038.208      88.273      17.765
   365    12    31  2003   17740    corn                    11958.861    5381.487     209.280      29.897
   365    12    31  2003   17740    soyb                     2105.406     947.433      72.626      16.212
   365    12    31  2003   17741    csil                    14129.244    6358.159     197.809      22.607
   365    12    31  2003   17741    soyb                     2159.919     971.963      97.091      16.631
   365    12    31  2003   17742    corn                    14136.948    6361.626     247.397      35.342
   365    12    31  2003   17742    soyb                     2232.623    1004.681      84.609      17.191
   365    12    31  2003   17743    corn                    13472.765    6062.744     235.773      33.682
   365    12    31  2003   17743    soyb                     2507.462    1128.358      85.706      19.307
   365    12    31  2003   17744    corn                    11852.170    5333.477     207.413      29.630
   365    12    31  2003   17744    soyb                     2113.097     950.894      81.743      16.271
   365    12    31  2003   17745    corn                    14333.248    6449.962     250.832      35.833
   365    12    31  2003   17745    soyb                     2323.207    1045.443      87.758      17.889
   365    12    31  2003   17746    corn                    13944.820    6275.169     244.034      34.862
   365    12    31  2003   17746    soyb                     2229.938    1003.472      80.069      17.171
   365    12    31  2003   17747    corn                    12712.449    5720.602     222.468      31.781
   365    12    31  2003   17747    soyb                     2222.167     999.975      85.836      17.111
   365    12    31  2003   17748    corn                    13944.893    6275.201     244.036      34.862
   365    12    31  2003   17748    soyb                     2229.942    1003.474      80.075      17.171
   365    12    31  2003   17749    soyb                     3471.158    1562.021      77.412      26.728
   365    12    31  2003   17749    corn                     8144.700    3665.115     142.532      20.362
   365    12    31  2003   17750    soyb                     3648.731    1641.929     124.075      28.095
   365    12    31  2003   17750    corn                     8242.055    3708.924     144.236      20.605
   365    12    31  2003   17751    soyb                     3326.585    1496.963     119.073      25.615
   365    12    31  2003   17751    corn                     7906.371    3557.867     138.361      19.766
   365    12    31  2003   17752    soyb                     3648.557    1641.851     124.110      28.094
   365    12    31  2003   17752    corn                     8242.018    3708.907     144.235      20.605
   365    12    31  2003   17753    soyb                     3545.595    1595.518      92.674      27.301
   365    12    31  2003   17753    corn                     8196.363    3688.363     143.436      20.491
   365    12    31  2003   17754    soyb                     3872.532    1742.640      98.087      29.819
   365    12    31  2003   17754    corn                     8579.965    3860.984     150.149      21.450
   365    12    31  2003   17755    soyb                     3154.890    1419.700      82.695      24.293
   365    12    31  2003   17755    corn                     9080.984    4086.443     158.917      22.702
   365    12    31  2003   17756    soyb                     3721.797    1674.809     134.303      28.658
   365    12    31  2003   17756    corn                     8219.891    3698.951     143.848      20.550
   365    12    31  2003   17757    soyb                     3042.252    1369.013      68.309      23.425
   365    12    31  2003   17757    corn                     7776.263    3499.318     136.085      19.441
   365    12    31  2003   17758    soyb                     3404.736    1532.131      91.080      26.216
   365    12    31  2003   17758    corn                     7863.800    3538.710     137.617      19.660
   365    12    31  2003   17759    corn                    12497.740    5623.983     218.710      31.244
   365    12    31  2003   17759    soyb                     2311.076    1039.984      85.997      17.795
   365    12    31  2003   17760    corn                    13708.207    6168.693     239.894      34.271
   365    12    31  2003   17760    soyb                     2344.799    1055.159      89.063      18.055
   365    12    31  2003   17761    corn                    12520.911    5634.410     219.116      31.302
   365    12    31  2003   17761    soyb                     2132.557     959.650      83.735      16.421
   365    12    31  2003   17762    corn                    13172.869    5927.791     230.525      32.932
   365    12    31  2003   17762    soyb                     2226.960    1002.132      85.837      17.148
   365    12    31  2003   17763    corn                    14213.309    6395.989     248.733      35.533
   365    12    31  2003   17763    soyb                     2236.067    1006.230      85.443      17.218
   365    12    31  2003   17764    corn                    13791.139    6206.013     241.345      34.478
   365    12    31  2003   17764    soyb                     2235.507    1005.978      85.678      17.213
   365    12    31  2003   17765    corn                    15112.619    6800.679     264.471      37.782
   365    12    31  2003   17765    soyb                     2708.318    1218.743     102.942      20.854
   365    12    31  2003   17766    corn                    13533.439    6090.048     236.835      33.834
   365    12    31  2003   17766    soyb                     2387.428    1074.343      89.633      18.383
   365    12    31  2003   17767    corn                    14113.404    6351.032     246.985      35.284
   365    12    31  2003   17767    soyb                     3164.375    1423.969     117.750      24.366
   365    12    31  2003   17768    corn                    12393.544    5577.095     216.887      30.984
   365    12    31  2003   17769    corn                    12498.488    5624.319     218.724      31.246
   365    12    31  2003   17769    soyb                     2311.117    1040.003      85.998      17.796
   365    12    31  2003   17770    corn                    12863.877    5788.745     225.118      32.160
   365    12    31  2003   17770    soyb                     2465.645    1109.540      68.227      18.985
   365    12    31  2003   17771    corn                    12359.391    5561.725     216.289      30.898
   365    12    31  2003   17772    corn                    13910.477    6259.714     243.433      34.776
   365    12    31  2003   17772    soyb                     3125.173    1406.328     116.303      24.064
   365    12    31  2003   17773    corn                    11126.276    5006.824     194.710      27.816
   365    12    31  2003   17774    corn                    12287.798    5529.509     215.036      30.719
   365    12    31  2003   17774    soyb                     2359.186    1061.634      89.046      18.166
   365    12    31  2003   17775    corn                    14335.655    6451.045     250.874      35.839
   365    12    31  2003   17775    soyb                     3132.066    1409.430     116.310      24.117
   365    12    31  2003   17776    soyb                     3533.620    1590.129      57.107      27.209
   365    12    31  2003   17776    corn                     9252.021    4163.409     161.910      23.130
   365    12    31  2003   17777    soyb                     3587.842    1614.529      53.393      27.626
   365    12    31  2003   17777    corn                     8173.227    3677.952     143.031      20.433
   365    12    31  2003   17778    soyb                     3916.262    1762.318     153.109      30.155
   365    12    31  2003   17778    corn                    11447.157    5151.221     200.325      28.618
   365    12    31  2003   17779    soyb                     3892.522    1751.635     153.013      29.972
   365    12    31  2003   17779    corn                    11447.839    5151.527     200.337      28.620
   365    12    31  2003   17780    soyb                     3908.068    1758.631     153.070      30.092
   365    12    31  2003   17780    corn                    11447.017    5151.157     200.323      28.618
   365    12    31  2003   17781    soyb                     3058.140    1376.163      85.994      23.548
   365    12    31  2003   17782    soyb                     2770.284    1246.628      52.546      21.331
   365    12    31  2003   17783    soyb                     3144.996    1415.248      82.330      24.216
   365    12    31  2003   17783    corn                     9018.312    4058.240     157.820      22.546
   365    12    31  2003   17784    soyb                     3614.272    1626.422      76.226      27.830
   365    12    31  2003   17784    corn                    11574.844    5208.679     202.560      28.937
   365    12    31  2003   17785    corn                    14031.110    6313.999     245.544      35.078
   365    12    31  2003   17785    wwht                     3510.935    1579.921      87.773       7.724
   365    12    31  2003   17785    soyb                     1177.194     529.737      67.015       9.064
   365    12    31  2003   17786    alfa                     2607.244    1196.567      32.005       8.341
   365    12    31  2003   17787    alfa                     3573.654    1639.883       8.251      11.597
   365    12    31  2003   17788    corn                    11129.546    5008.295     194.767      27.824
   365    12    31  2003   17789    corn                    13172.553    5927.648     230.520      32.931
   365    12    31  2003   17789    soyb                     2226.945    1002.125      85.836      17.147
   365    12    31  2003   17790    corn                    11476.816    5164.567     200.844      28.692
   365    12    31  2003   17791    corn                    11070.359    4981.662     193.731      27.676
   365    12    31  2003   17792    corn                    12509.609    5629.324     218.918      31.274
   365    12    31  2003   17792    soyb                     2933.166    1319.925     109.154      22.585
   365    12    31  2003   17793    corn                    12915.428    5811.942     226.020      32.289
   365    12    31  2003   17793    soyb                     2233.404    1005.032      86.780      17.197
   365    12    31  2003   17794    corn                    12583.632    5662.634     220.214      31.459
   365    12    31  2003   17795    corn                    16985.711    7643.570     297.250      42.464
   365    12    31  2003   17795    wwht                     3607.208    1623.244      90.180       7.936
   365    12    31  2003   17795    soyb                     1292.330     581.549      78.739       9.951
   365    12    31  2003   17796    corn                    12411.168    5585.025     217.195      31.028
   365    12    31  2003   17796    soyb                     2854.827    1284.672     106.248      21.982
   365    12    31  2003   17797    corn                    11654.582    5244.562     203.955      29.136
   365    12    31  2003   17797    soyb                     2453.478    1104.065      91.270      18.892
   365    12    31  2003   17798    corn                    13484.459    6068.006     235.978      33.711
   365    12    31  2003   17798    soyb                     2376.712    1069.520      87.421      18.301
   365    12    31  2003   17799    soyb                     3417.855    1538.035      56.223      26.317
   365    12    31  2003   17799    corn                     7762.611    3493.175     135.846      19.407
   365    12    31  2003   17800    soyb                     3035.265    1365.869      48.587      23.372
   365    12    31  2003   17800    corn                     9827.138    4422.212     171.975      24.568
   365    12    31  2003   17801    soyb                     3417.768    1537.995      56.190      26.317
   365    12    31  2003   17801    corn                     7762.546    3493.146     135.845      19.406
   365    12    31  2003   17802    soyb                     3486.855    1569.085      76.811      26.849
   365    12    31  2003   17802    corn                     8652.231    3893.504     151.414      21.631
   365    12    31  2003   17803    soyb                     3341.431    1503.644      85.094      25.729
   365    12    31  2003   17803    corn                     8235.520    3705.984     144.122      20.589
   365    12    31  2003   17804    soyb                     3572.219    1607.499      52.007      27.506
   365    12    31  2003   17804    corn                     8181.282    3681.577     143.172      20.453
   365    12    31  2003   17805    corn                    12028.992    5413.046     210.507      30.072
   365    12    31  2003   17806    corn                    12861.768    5787.795     225.081      32.154
   365    12    31  2003   17806    soyb                     2222.024     999.911      82.260      17.110
   365    12    31  2003   17807    corn                    14029.809    6313.414     245.522      35.075
   365    12    31  2003   17807    soyb                     2744.767    1235.145     102.272      21.135
   365    12    31  2003   17808    corn                    12683.786    5707.704     221.966      31.709
   365    12    31  2003   17808    soyb                     2131.199     959.040      82.592      16.410
   365    12    31  2003   17809    corn                    11853.711    5334.170     207.440      29.634
   365    12    31  2003   17810    corn                    15084.840    6788.178     263.985      37.712
   365    12    31  2003   17810    soyb                     2708.304    1218.737     102.942      20.854
   365    12    31  2003   17811    soyb                     4041.549    1818.697     173.310      31.120
   365    12    31  2003   17811    corn                     9663.986    4348.794     169.120      24.160
   365    12    31  2003   17812    soyb                     3613.750    1626.187      85.953      27.826
   365    12    31  2003   17812    corn                     9388.172    4224.677     164.293      23.470
   365    12    31  2003   17813    soyb                     4016.229    1807.303      99.137      30.925
   365    12    31  2003   17813    corn                     8558.515    3851.332     149.774      21.396
   365    12    31  2003   17814    soyb                     3746.491    1685.921     134.879      28.848
   365    12    31  2003   17814    corn                     8219.991    3698.996     143.850      20.550
   365    12    31  2003   17815    soyb                     3036.146    1366.266      48.533      23.378
   365    12    31  2003   17815    corn                     9768.583    4395.862     170.950      24.421
   365    12    31  2003   17816    soyb                     2923.568    1315.605      53.084      22.511
   365    12    31  2003   17816    corn                     9006.619    4052.978     157.616      22.517
   365    12    31  2003   17817    soyb                     3721.757    1674.791     134.378      28.658
   365    12    31  2003   17817    corn                     8219.887    3698.949     143.848      20.550
   365    12    31  2003   17818    soyb                     3595.119    1617.804      93.437      27.682
   365    12    31  2003   17818    corn                     8201.290    3690.580     143.523      20.503
   365    12    31  2003   17819    soyb                     3393.614    1527.126     109.069      26.131
   365    12    31  2003   17819    corn                     8175.173    3678.828     143.066      20.438
   365    12    31  2003   17820    soyb                     3227.957    1452.581     128.432      24.855
   365    12    31  2003   17821    corn                    13944.984    6275.243     244.037      34.862
   365    12    31  2003   17821    soyb                     2229.948    1003.477      80.076      17.171
   365    12    31  2003   17822    corn                    13544.773    6095.147     237.034      33.862
   365    12    31  2003   17822    soyb                     2235.160    1005.822      86.217      17.211
   365    12    31  2003   17823    corn                    12521.078    5634.484     219.119      31.303
   365    12    31  2003   17823    soyb                     2132.557     959.651      83.735      16.421
   365    12    31  2003   17824    corn                    13544.981    6095.241     237.037      33.862
   365    12    31  2003   17824    soyb                     2235.174    1005.828      86.218      17.211
   365    12    31  2003   17825    corn                    14467.404    6510.332     253.180      36.169
   365    12    31  2003   17825    soyb                     2625.250    1181.363     101.309      20.214
   365    12    31  2003   17826    corn                    13021.182    5859.531     227.871      32.553
   365    12    31  2003   17826    soyb                     2307.129    1038.208      88.273      17.765
   365    12    31  2003   17827    corn                    14213.442    6396.049     248.735      35.534
   365    12    31  2003   17827    soyb                     2236.069    1006.231      85.442      17.218
   365    12    31  2003   17828    corn                    13021.304    5859.586     227.873      32.553
   365    12    31  2003   17828    soyb                     2307.129    1038.208      88.273      17.765
   365    12    31  2003   17829    csil                    16920.668    7614.301     236.889      27.073
   365    12    31  2003   17829    soyb                     2255.330    1014.898     100.436      17.366
