 ceap_07120002             SWAT+ Jun 17  2020    MODULAR Rev 2020.60.4                                    
   jday   mon   day    yr   unit  gis_id  name                    flo_in          aqu_in         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm 
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm 
   365    12    31  2001      54       1  main_54              0.3429E-02     0.5646E-05     0.8338E-02     0.1097E+00     0.6269E+02     0.5186E+04     0.3135E+02     0.0000E+00     0.2749E+01     0.4828E+04     0.1447E+03     0.1819E+03     0.1270E+02     0.7747E+00     0.1114E-02     0.6202E-02     0.2156E-02     0.4211E-01     0.1329E+03     0.2188E+00     0.3231E+03
   365    12    31  2001      55       1  main_55              0.3195E-02     0.2989E-05     0.5678E-02     0.1022E+00     0.5681E+02     0.2168E+04     0.2841E+02     0.0000E+00     0.3017E+01     0.1952E+04     0.3680E+02     0.1505E+03     0.1089E+02     0.7021E+00     0.1045E-02     0.3393E-02     0.6998E-03     0.4484E-01     0.1915E+03     0.1792E+00     0.3405E+03
   365    12    31  2001      56       1  main_56              0.3865E-01     0.9512E-05     0.9485E-01     0.1237E+01     0.1355E+05     0.2277E+06     0.6777E+04     0.0000E+00     0.6223E+03     0.2099E+06     0.6028E+04     0.4911E+04     0.2652E+02     0.1266E+01     0.1068E-02     0.3037E-01     0.1323E-01     0.3370E+00     0.1041E+04     0.2562E+00     0.2555E+04
   365    12    31  2001      57       1  main_57              0.1896E-02     0.2218E-05     0.2908E-02     0.6068E-01     0.2523E+02     0.9770E+03     0.1262E+02     0.0000E+00     0.2810E+01     0.9102E+03     0.1981E+02     0.3429E+02     0.8628E+01     0.6107E+00     0.1526E-02     0.2104E-02     0.4589E-03     0.1490E-01     0.2205E+03     0.2580E+00     0.3382E+03
   365    12    31  2001      58       1  main_58              0.1734E-01     0.1658E-04     0.3832E-01     0.5549E+00     0.1778E+03     0.6662E+05     0.8888E+02     0.0000E+00     0.5713E+01     0.6322E+05     0.2305E+04     0.1013E+04     0.1838E+02     0.1007E+01     0.1087E-02     0.2256E-01     0.1076E-01     0.1263E+00     0.2672E+03     0.2556E+00     0.5907E+03
   365    12    31  2001      59       1  main_59              0.2759E+00     0.1404E-04     0.3119E+00     0.8828E+01     0.2456E+06     0.1888E+06     0.1228E+06     0.0000E+00     0.4142E+05     0.0000E+00     0.1212E+05     0.5394E+05     0.4720E+02     0.1693E+01     0.1000E-02     0.0000E+00     0.3445E-01     0.1542E+01     0.6388E+04     0.3252E+00     0.7223E+04
   365    12    31  2001      60       1  main_60              0.3771E+00     0.1250E-04     0.4333E+00     0.1207E+02     0.1770E+06     0.1674E+06     0.8850E+05     0.0000E+00     0.2789E+05     0.0000E+00     0.1599E+05     0.6287E+05     0.5188E+02     0.1792E+01     0.1000E-02     0.0000E+00     0.3613E-01     0.1544E+01     0.7979E+04     0.2645E+00     0.9168E+04
   365    12    31  2001      61       1  main_61              0.2033E-02     0.7800E-05     0.7000E-02     0.6507E-01     0.4078E+02     0.1865E+04     0.2039E+02     0.0000E+00     0.4532E+01     0.1732E+04     0.3215E+02     0.8053E+02     0.1346E+02     0.7977E+00     0.1067E-02     0.2083E-02     0.4625E-03     0.1716E-01     0.6684E+02     0.2564E+00     0.2301E+03
   365    12    31  2001      62       1  main_62              0.2550E-02     0.7213E-05     0.5766E-02     0.8161E-01     0.2542E+02     0.1859E+03     0.1271E+02     0.0000E+00     0.5991E+01     0.0000E+00     0.1167E+02     0.1615E+03     0.1693E+02     0.9110E+00     0.1000E-02     0.0000E+00     0.2615E-03     0.2391E-01     0.9129E+02     0.2582E+00     0.2064E+03
   365    12    31  2001      63       1  main_63              0.9574E-03     0.4404E-05     0.4962E-02     0.3064E-01     0.4429E+02     0.8919E+03     0.2215E+02     0.0000E+00     0.2492E+01     0.8078E+03     0.1201E+02     0.4993E+02     0.1160E+02     0.7272E+00     0.1076E-02     0.1190E-02     0.1999E-03     0.1352E-01     0.4798E+02     0.2207E+00     0.2487E+03
